,VNQ,GLD,RSP,TLT,SVXY,TIP,EEM,SRLN,IWM,VMBS,RPG,VTI,CWB,HYG,VUG,GLTR,LQD,UGAZ,AMLP,REM,EMB
8/25/14,66.1458,122.74,73.9828,107.9319,43.625,110.4477,41.7293,43.1908,109.9808,49.0054,77.9324,96.5551,40.8591,78.5364,96.9406,69.0486,107.1574,19425,14.7064,35.0244,98.0769
8/26/14,66.2779,123.35,74.0498,107.5802,43.215,110.3606,41.9833,43.1908,110.9837,48.9679,78.1571,96.7334,40.8755,78.5955,97.113,69.19,107.22946,19250,14.7372,35.1612,98.35
8/27/14,66.3219,123.3199,74.0115,108.5058,42.955,110.5639,42.1997,43.1731,110.7067,48.9866,77.8441,96.6771,40.8509,78.5195,97.0268,69.2605,107.40963,19875,14.7603,35.1886,98.9728
8/28/14,66.3131,124,73.9828,109.0797,42.235,110.7381,41.7763,43.1378,110.1336,48.9866,77.6185,96.5738,40.8673,78.4013,96.8639,69.65,107.64386,20475,14.7911,35.1612,98.7254
8/29/14,66.6742,123.86,74.2507,109.1537,42.515,110.6316,41.7105,43.0938,110.7544,49.043,77.8342,96.8649,40.9656,78.4604,97.1034,69.506,107.72493,20864.7656,14.8758,35.2707,98.6571
9/2/14,66.683,121.65,74.1933,107.2528,42.23,110.0343,41.6446,43.2079,111.3657,48.9499,77.9913,96.94,40.9895,78.5536,97.3238,68.4,107.20819,18287.5,14.8373,35.2159,98.2125
9/3/14,66.8591,122.15,74.2507,107.8559,42.725,110.2379,42.1997,43.2699,110.6589,49.0533,77.8834,96.8367,40.9073,78.35,96.9789,68.524,107.35274,17562.5,14.8527,35.1612,98.3921
9/4/14,66.6037,121.48,74.155,106.5292,42.645,109.821,42.0868,43.2876,110.2291,48.9894,77.5695,96.6302,40.8745,78.0871,96.6531,68.21,106.58486,17237.5,14.7834,34.9697,98.375
9/5/14,67.3258,122.06,74.4899,106.3251,43.505,109.7047,42.4537,43.323,110.5825,49.0345,77.8539,97.0808,40.9977,77.9938,97.2184,68.553,106.60293,16862.5,14.8219,35.298,98.7257
9/8/14,67.2553,120.73,74.2698,106.3715,43.42,109.4332,41.9457,43.2787,110.7544,48.9969,77.7362,96.8837,40.8827,77.9175,96.9981,67.93,106.42225,17825,14.8373,35.2433,98.0928
9/9/14,66.8327,120.87,73.734,106.288,42.23,109.1133,41.4188,43.2079,109.4363,48.9687,76.9711,96.1983,40.7184,77.5528,96.2891,67.521,106.13317,19037.3437,14.8373,35.0244,97.7934
9/10/14,65.7583,120.26,73.8871,105.6107,42.525,108.6963,41.24,43.261,110.0858,48.8372,77.4714,96.5644,40.7923,77.5867,96.8256,67.4669,105.96152,18812.5,14.8219,34.7508,97.7677
9/11/14,65.8112,119.472,74.0211,105.2582,42.645,108.7448,40.9578,43.1814,110.8022,48.8372,77.4274,96.7428,40.7595,77.5867,96.8256,66.78,105.88022,17225,14.8142,34.9423,97.7763
9/12/14,63.7506,118.38,73.4853,104.1449,41.715,108.3085,40.5156,43.1549,109.6178,48.7244,77.0201,96.1138,40.472,77.4934,96.1645,66.36,105.36529,17287.5,14.6062,34.1761,97.2374
9/15/14,63.4336,118.64,73.3226,104.3026,40.645,108.4346,40.3086,43.1195,108.4143,48.809,76.3236,95.8603,40.168,77.3493,95.6376,66.47,105.39239,18475,14.56,34.0667,97.0321
9/16/14,64.0676,118.83,73.8297,103.8759,42.6,108.4055,40.8449,43.1018,108.72,48.7808,77.0201,96.5457,40.4391,77.5104,96.4328,66.6193,105.37433,19387.5,14.6755,34.2035,97.1519
9/17/14,64.05,117.54,73.8967,103.6068,42.975,107.6686,40.4591,43.1106,109.0065,48.715,77.0299,96.6489,40.5213,77.7648,96.5765,65.92,105.08524,19687.5,14.7218,34.1488,96.8953
9/18/14,63.4776,117.78,74.1742,103.9408,43.595,107.3874,40.5156,43.1902,109.6751,48.746,77.697,97.1465,40.7266,77.7903,97.0364,65.97,105.27495,18325,14.7757,33.8752,96.9295
9/19/14,63.5569,117.09,74.0091,105.2768,43.57,107.7074,40.2051,43.2079,108.2806,48.842,77.4865,96.9588,40.5541,77.909,96.7777,64.85,105.69051,17312.5,14.8296,33.9846,97.0749
9/22/14,63.0461,116.85,73.3178,105.4066,42.06,107.6298,39.5842,43.146,106.7523,48.9029,76.4444,96.0575,40.2337,77.7648,95.8579,64.58,105.78988,17362.5,14.6755,33.7383,97.2203
9/23/14,62.5794,117.6,72.7994,106.0653,40.5,108.037,39.3584,43.1195,105.7494,48.9499,76.0525,95.4346,40.1352,77.3662,95.5034,64.87,105.96152,17000,14.5446,33.6289,97.3315
9/24/14,62.4087,117.05,73.3754,105.4716,41.76,107.9401,39.9323,43.1637,106.7116,48.8748,77.0445,96.1876,40.4391,77.1287,96.401,64.57,105.70858,17812.5,14.5908,33.5966,97.4769
9/25/14,62.1243,117.39,72.281,106.7333,38.625,108.3376,39.0479,43.0664,104.9014,48.9969,75.6891,94.6692,39.8395,76.5944,94.7,64.5,106.02476,18575,14.5369,33.5966,97.3229
9/26/14,62.9776,117.06,72.7898,106.5756,39.95,107.7753,39.2266,42.9602,105.8496,48.9123,76.4847,95.4425,40.0859,76.5435,95.7571,64.18,105.78988,18850,14.6447,33.6247,97.0321
9/29/14,62.8887,117.03,72.6554,107.4384,38.04,107.8528,38.4175,42.916,105.7634,49.0157,76.2783,95.2728,39.9462,76.3824,95.5457,64.1568,105.74471,20075,14.691,33.5124,96.5788
9/30/14,62.5687,116.21,72.3194,106.8261,37.47,107.7365,38.4175,42.8364,104.1544,48.9969,75.7284,94.8201,39.8148,76.8828,95.3151,63.2,105.89829,20225,14.768,33.0914,96.5274
10/1/14,62.6221,116.77,71.3497,108.9181,36.69,108.5121,37.6178,42.8719,102.6698,49.1898,74.3632,93.5657,39.2592,76.9687,93.9505,63.6575,106.54595,18762.5,14.6216,33.316,97.1027
10/2/14,62.5154,116.74,71.4265,107.9601,36.97,108.2406,37.8248,42.863,103.6563,49.1615,74.4418,93.6128,39.2345,77.122,94.0273,63.3101,106.53689,17950,14.6678,33.1476,96.7508
10/3/14,62.9154,114.61,72.1369,108.4252,39.21,108.0661,38.1541,42.9695,104.4417,49.1945,75.5516,94.6692,39.5968,77.386,95.046,62.15,106.84491,18837.5,14.6755,33.2598,96.8796
10/6/14,63.0842,116.03,72.0217,108.4903,38.525,108.1631,38.6621,42.9163,103.5414,49.2509,75.0704,94.4805,39.3992,77.4712,94.825,63.21,106.89927,17112.5,14.5908,33.4563,97.077
10/7/14,62.5776,116.36,70.8505,109.969,35.81,108.6188,38.314,42.9518,101.827,49.3732,73.8132,93.0092,39.0698,77.1731,93.4027,63.37,107.28883,17437.5,14.4984,33.5686,97.0856
10/8/14,63.9641,117.4701,72.0409,109.9969,38.72,109.2199,38.8973,42.9695,103.7904,49.4485,75.2865,94.5654,39.498,77.5479,94.9787,64.14,107.84146,16387.5,14.4367,34.0457,97.4718
10/9/14,63.9641,117.64,70.428,109.5133,35.12,109.1036,38.2764,42.9518,100.9746,49.3262,73.3909,92.6037,38.7734,76.7132,93.1817,64.042,107.38848,16475,14.0978,33.8773,97.4632
10/10/14,64.0263,117.59,69.564,110.6108,31.23,109.4041,37.4296,42.8896,99.739,49.3164,72.0077,91.4436,37.9501,76.0829,91.7113,63.94,107.47907,16400,13.9668,33.765,97.1714
10/13/14,64.0885,118.52,68.3735,111.2897,28.175,109.918,37.8154,42.8985,99.3368,49.4485,70.1398,89.9723,37.3655,75.6996,89.9623,64.36,107.75992,16900,13.3351,33.8492,97.0426
10/14/14,65.1462,118.59,68.7479,112.0244,28.355,109.6562,38.0412,42.8186,100.5053,49.5237,70.4444,90.2552,37.2503,75.9551,90.2026,64.3612,108.00453,15825,13.3505,33.9615,97.283
10/15/14,64.8884,118.99,68.4791,112.9173,27.795,109.7823,37.5519,42.6677,101.5205,49.5519,70.1596,89.7459,37.1926,75.9721,89.9239,64.3806,108.08606,15612.5,13.7357,33.8212,97.2916
10/16/14,64.9951,119.22,68.6999,112.1918,26.63,109.6465,37.2038,42.5256,102.6698,49.4108,70.4739,89.944,37.2503,76.4065,90.0296,64.28,107.84146,15687.5,14.1363,33.9896,97.3001
10/17/14,65.0751,118.99,69.468,111.5594,27.755,109.6077,37.6272,42.499,102.3633,49.4767,71.3677,90.9343,37.9419,77.0624,91.1732,64.1,107.79616,15300,14.1748,33.9896,97.8151
10/20/14,66.0883,119.8,70.2072,111.9686,29.9,109.6465,37.7401,42.7387,103.5701,49.5424,72.3105,91.8492,38.3288,77.6245,92.3264,64.58,107.99547,14162.5,14.2441,34.2983,98.0297
10/21/14,66.7016,120.02,71.6761,111.0665,32.115,109.4235,37.8999,42.8985,105.2845,49.4767,74.2061,93.6789,38.9957,78.2633,94.3637,64.9199,107.93205,14450,14.4059,34.4667,97.8151
10/22/14,66.7193,119.34,71.0713,111.1874,29.52,109.375,37.646,42.8275,103.7713,49.4955,73.4105,92.9432,38.6993,77.7438,93.518,64.17,107.75086,13925,14.2827,34.2983,98.0211
10/23/14,67.2437,118.52,71.9257,110.1922,31.38,108.9775,37.6366,42.9074,105.6198,49.3732,74.54,94.075,39.0863,77.7097,94.9499,64.03,107.54249,13750,14.3982,34.2983,97.8838
10/24/14,67.1904,118.35,72.4442,110.3038,31.715,108.9193,37.9095,42.9429,105.8017,49.4391,75.149,94.7352,39.3827,77.9312,95.4977,63.94,107.58779,13400,14.4521,34.3544,97.9267
10/27/14,67.697,118.06,72.3194,110.5085,32.15,108.8612,37.6084,42.9873,105.7443,49.4579,74.9132,94.6031,39.2839,77.6075,95.4016,63.82,107.72368,12700,14.4136,34.4667,98.1156
10/28/14,67.9992,118.1,73.241,109.8109,34.29,108.8127,38.3799,43.0672,108.7708,49.4202,76.1213,95.8387,39.7368,77.7353,96.6509,63.98,107.3613,13800,14.4444,34.6913,98.3387
10/29/14,67.6081,116.41,73.0874,110.062,33.69,108.6673,38.4363,43.0406,108.5122,49.3826,75.8856,95.6972,39.498,77.6756,96.3434,63.36,107.16199,14350,14.4598,34.2422,98.0726
10/30/14,68.0436,115.19,73.6154,110.155,33.53,108.6285,38.8033,43.0404,109.4413,49.4202,76.2784,96.2914,39.5309,77.6416,96.9968,62.17,107.23447,14800,14.2981,34.579,98.2872
10/31/14,68.9146,112.66,74.5179,109.8667,34.41,108.7157,38.9726,43.1382,111.0599,49.4014,77.4668,97.442,40.0332,77.7097,98.1885,61.11,107.21635,15287.5,14.3135,34.7193,98.4331
11/3/14,69.5279,112.15,74.5371,109.8667,33.84,108.7157,38.6433,43.1087,110.8683,49.3826,77.4177,97.4986,39.9567,77.8758,98.2365,61.05,107.00287,17112.5,14.2981,34.6913,98.0236
11/4/14,69.6434,112.22,74.1627,110.2117,34.08,108.677,38.6809,43.2066,110.3511,49.4344,76.799,97.1402,39.635,77.6277,97.7945,60.73,107.15732,18637.5,14.1286,34.4667,97.7825
11/5/14,69.4923,109.79,74.7387,110.0532,34.53,108.7836,38.3328,43.2334,110.5523,49.4014,76.8972,97.6023,39.7093,77.6106,98.0732,58.94,106.95745,19237.5,14.2364,34.6071,97.7222
11/6/14,68.9502,109.88,75.0747,109.3353,35.39,108.5994,37.853,43.1176,111.0312,49.3826,77.5356,98.0833,39.7423,77.8159,98.6113,59.08,106.63039,22412.5,14.2357,34.5509,97.6533
11/7/14,68.8613,112.97,75.1707,110.6033,35.9,109.2393,38.0976,43.1354,111.2036,49.5145,77.457,98.1588,39.6515,77.8929,98.5825,60.63,107.31176,21787.5,14.4313,34.8035,97.8169
11/10/14,69.439,110.46,75.3628,109.5777,37.24,108.8515,38.2011,43.1265,111.7591,49.4297,77.7713,98.4606,39.668,77.9271,98.8804,59.434,106.76666,20500,14.3765,34.8316,97.6963
11/11/14,69.1635,112.04,75.382,109.6523,37.29,108.8321,38.1635,43.1196,111.8357,49.3826,77.8008,98.5549,39.6763,78.1068,99.0245,60.28,106.75758,19412.5,14.353,34.8877,97.6446
11/12/14,68.6302,111.5,75.3916,109.5591,36.81,108.677,38.0882,43.1594,112.3433,49.3637,77.9186,98.536,39.6598,77.8501,99.1399,59.98,106.74849,18725,14.4,34.9158,97.6791
11/13/14,69.0124,111.67,75.2476,109.8201,36.36,108.5509,37.9847,43.1977,111.3855,49.4579,77.6436,98.5172,39.6845,77.525,99.2167,59.8996,106.63039,16412.5,14.2826,34.9719,97.6274
11/14/14,68.4347,114.47,75.286,110.3609,36.25,108.8321,38.3046,43.1354,111.1844,49.4874,77.6535,98.5266,39.8,77.1315,99.3128,61.63,106.76666,17375,14.4548,35.0281,97.5499
11/17/14,68.7457,114.05,75.3916,110.0812,36.3,108.454,37.8906,43.171,110.2554,49.505,77.4276,98.5172,39.7258,77.123,99.1014,61.33,106.51228,19975,14.5643,35.1123,97.2656
11/18/14,69.0479,115.05,75.8716,110.3888,36.98,108.5509,38.0976,43.2423,110.8971,49.5427,78.3017,99.1019,40.2536,76.969,99.851,61.6856,106.60313,19575,14.6348,35.1684,97.4551
11/19/14,68.4169,113.68,75.7084,109.6803,36.055,108.0855,38.0788,43.2334,109.7094,49.4391,78.0758,98.8473,39.9979,76.9519,99.6011,61.076,106.03078,21750,14.7287,35,97.5154
11/20/14,68.648,114.86,75.9772,110.2583,36.435,108.3667,38.0129,43.2245,110.945,49.5898,78.1151,99.1302,40.1052,76.9604,99.8126,61.72,106.4396,22800,14.76,35.1123,97.8083
11/21/14,69.0835,115.39,76.438,110.9296,37.17,108.6963,39.2455,43.1977,111.0791,49.571,78.174,99.6584,40.2454,77.3882,100.4564,62.17,106.90294,19875,14.6661,35.0281,98.2045
11/24/14,69.3323,115.11,76.7068,111.0228,37.945,108.7836,38.9162,43.3225,112.4104,49.6558,78.8124,100.0262,40.3856,77.3796,101.033,62.03,107.07555,18250,14.5722,35.2526,98.2218
11/25/14,69.4568,115.38,76.6492,111.9551,38.25,108.8806,38.6621,43.3314,112.4966,49.703,78.8222,100.0074,40.4598,77.5079,101.033,62.49,107.53889,19900,14.533,35.3087,98.2476
11/26/14,70.1411,115.16,76.6972,112.2628,38.85,108.9387,39.1598,43.269,112.8701,49.6934,78.9401,100.2337,40.6825,77.6106,101.3213,62.27,107.91137,18850,14.6661,35.5333,98.5749
11/28/14,70.3189,112.11,76.5148,113.1578,37.8,108.8903,38.3611,43.4026,111.1844,49.7594,78.6945,99.8753,40.5258,76.8578,101.206,60.17,108.20209,16650,14.1652,35.5333,98.0236
12/1/14,70.1411,116.58,75.91,112.4911,36.19,108.6284,37.6931,43.3887,109.4413,49.7471,77.5651,99.0265,40.1517,76.073,99.9952,62.72,107.82413,14687.5,13.7426,35.3087,97.4246
12/2/14,70.5855,115.14,76.3228,111.3885,38.1,108.0076,37.6837,43.21,110.763,49.7168,78.174,99.649,40.2757,76.4941,100.5429,62.1844,107.0953,13150,13.9696,35.5333,97.3814
12/3/14,70.5144,116.33,76.7837,111.8277,38.69,108.1434,37.7871,43.2636,111.8357,49.7283,78.6258,100.1017,40.2509,76.623,100.9754,62.452,107.20462,12375,14.1183,35.5613,97.5197
12/4/14,70.7011,115.88,76.6204,112.7715,38.64,108.3568,37.853,43.1028,111.2993,49.7565,78.5669,99.9791,40.2344,76.5714,100.9177,62.41,107.37772,10862.5,14.1887,35.5052,97.6321
12/5/14,70.3367,114.43,76.7645,112.108,39.27,107.7262,37.7777,43.0671,112.1422,49.6434,78.7633,100.2054,40.2839,76.5113,100.9465,61.8,106.93131,12237.5,14.0635,35.1403,97.2517
12/8/14,70.7899,115.78,76.1884,113.491,37.71,107.8135,37.2132,43.1028,110.7343,49.6717,78.1544,99.4886,39.8626,76.116,100.0624,62.23,107.4415,10512.5,13.547,34.7193,96.5514
12/9/14,71.1188,118.19,76.2652,114.0797,37.24,108.2792,36.8557,43.0402,112.6019,49.6905,78.282,99.5452,40.0195,76.073,100.245,63.7801,107.5326,10637.5,13.6487,35.1684,96.2575
12/10/14,71.0477,117.96,75.0075,114.9206,33.42,108.5023,36.3006,42.799,110.1979,49.7943,76.9974,97.9041,39.4081,75.1878,98.669,63.866,107.49616,11162.5,13.2339,34.8035,95.3411
12/11/14,71.181,117.69,75.3916,115.3972,31.28,108.3568,35.9901,42.7007,110.6385,49.7848,77.5552,98.3569,39.5238,74.9128,99.063,63.7066,107.38683,10813.75,13.2574,35.0561,94.831
12/12/14,70.55,117.41,74.2107,116.9764,29.5,108.4829,35.388,42.656,109.288,49.8791,76.4552,96.8007,39.0529,73.8815,97.7656,63.5961,107.55993,11679.8438,13.1557,34.7193,93.6034
12/15/14,69.6168,114.39,73.8363,116.7334,30.18,108.0561,34.8705,42.379,108.177,49.766,75.9052,96.0933,38.9785,73.8385,97.0641,61.68,107.81502,11287.5,12.913,34.186,92.2461
12/16/14,69.519,114.95,73.3754,118.1911,28.785,108.7351,34.8141,42.3075,108.0238,49.8414,74.874,95.3765,38.7554,73.5721,95.9974,61.12,107.77858,10475,13.0852,33.9334,91.6755
12/17/14,71.1455,114.27,74.8923,117.1164,31.415,108.221,35.6301,42.2092,111.376,49.7943,76.6615,97.4326,39.3751,75.0924,98.0828,60.86,107.80591,10862.5,13.4922,34.4948,93.9838
12/18/14,71.6521,115.15,76.5532,115.0141,32.425,107.5322,36.1264,42.2896,113.0425,49.9451,78.4785,99.7527,39.9369,75.7034,100.3315,61.49,107.91524,10825,13.6252,34.6351,95.2892
12/19/14,71.6165,114.77,76.9149,116.5746,32.66,108.0658,36.384,42.5934,113.3011,49.766,78.8255,100.1677,40.0856,76.4425,100.8216,61.51,107.86058,9087.5,13.6174,34.9719,96.2834
12/22/14,72.8354,112.55,77.2331,116.7334,34.25,108.1725,36.8994,42.8347,114.0769,49.766,78.9829,100.5668,40.0526,76.2535,101.1361,60.43,108.20677,6924.8438,13.6252,35.0281,96.4391
12/23/14,72.6282,112.74,77.4934,114.3974,34.185,107.3867,36.5558,42.6292,114.2205,49.6485,78.5993,100.7944,39.9452,76.5285,101.0396,60.65,107.37772,6750,13.727,34.8035,96.0587
12/24/14,72.3219,112.77,77.503,115.026,34.44,107.2703,36.6417,42.7812,114.5522,49.6627,78.8452,100.8228,39.97,76.7927,101.1168,60.66,107.72685,6000,13.7348,34.6408,96.3771
12/26/14,72.5832,114.83,77.6958,115.4567,34.11,107.3091,36.9376,42.8258,115.3021,49.7148,79.0714,101.1262,40.0691,76.551,101.5606,61.73,107.80907,5850,13.7113,34.9061,96.3076
12/29/14,72.9886,113.67,77.9079,116.3276,34.165,107.474,36.7085,42.8544,115.7923,49.748,79.1992,101.3443,40.088,76.5942,101.7632,61.04,108.01918,6462.5,13.7974,35.024,95.8382
12/30/14,72.9345,115.2,77.4452,116.6459,33.315,107.4449,36.7849,43.0338,115.1098,49.7527,78.7173,100.8418,39.9406,76.4388,101.1072,61.96,108.11053,6025,13.7974,34.9651,96.099
12/31/14,71.6823,113.58,76.7317,116.8707,30.58,107.7359,36.8135,43.0966,114.4176,49.8001,78.1076,99.8368,39.6978,76.2317,100.2389,60.88,108.18361,4975,13.7113,34.5229,95.3602
1/2/15,72.7814,114.08,76.7125,118.1816,31.135,108.4344,36.3172,43.0338,113.7543,49.8758,78.0879,99.7609,39.7151,76.2317,100.1039,61.04,108.56729,5112.5,13.8209,35.142,95.0212
1/5/15,73.1868,115.8,75.1796,120.0545,28.98,108.5217,35.6587,42.971,112.2258,49.9989,76.898,98.0354,39.2121,75.5153,98.3481,61.9492,109.01491,4962.5,13.4452,34.9061,94.4127
1/6/15,73.9255,117.12,74.3601,122.2363,28.24,108.5314,35.506,42.8902,110.2743,50.1126,76.0031,97.0683,39.1167,75.2218,97.4123,62.94,109.46254,5025,13.2652,34.8766,94.1172
1/7/15,75.0786,116.43,75.2567,121.9928,29.16,108.6187,36.2886,42.8274,111.6394,49.9705,77.2717,98.2345,39.4723,75.6965,98.6375,62.68,109.6087,4700,13.2183,34.9061,95.2993
1/8/15,75.3669,115.94,76.5871,120.3635,30.97,108.4441,36.9185,42.7557,113.5428,49.9137,78.7173,99.979,39.8626,76.2748,100.3836,62.27,109.25243,4975,13.3357,34.9061,95.7078
1/9/15,75.403,117.26,75.9605,121.6932,29.83,108.7739,36.7944,42.8274,112.4469,50.0084,78.3928,99.1447,39.6891,76.6632,99.6312,62.8555,109.54475,5075,13.3435,34.7292,95.647
1/12/15,75.9885,118.56,75.1988,122.3955,28.38,108.7448,36.489,42.953,112.072,50.0084,77.6946,98.4336,39.3942,76.5683,98.7436,63.53,109.75486,4300,13.0304,34.6997,95.0907
1/13/15,75.8714,118.16,75.006,122.3955,27.56,108.5702,36.8135,42.8544,112.1585,50.0273,77.3012,98.206,39.2901,76.5683,98.6568,63.86,109.85535,4875,12.827,34.287,95.3949
1/14/15,76.5381,117.97,74.6107,123.3319,27.05,109.2202,36.6036,42.9441,111.7067,50.0652,76.9472,97.6656,39.2728,76.387,98.1744,63.511,110.04719,6475,12.8974,34.2575,96.1164
1/15/15,76.7183,120.94,73.9166,125.2889,26.24,110.0932,36.6894,42.8364,109.8128,50.141,75.7769,96.6701,38.9259,75.9123,97.0457,64.3,110.62271,5850,12.9678,34.228,96.2467
1/16/15,77.3939,122.52,74.9385,123.6783,26.71,109.4724,37.0044,43.0607,111.6105,49.9753,76.9472,97.9594,39.2901,76.2058,98.242,65.61,110.00151,5425,13.273,34.4934,96.3163
1/20/15,76.7723,124.2,74.9771,125.3358,26.96,109.7343,36.9471,42.9979,111.1395,49.9895,77.193,98.1017,39.3335,76.0677,98.6954,66.53,110.2573,4387.5,13.2887,34.0511,96.2989
1/21/15,76.7183,124.23,75.4977,123.875,28.245,109.2784,37.7774,42.8633,110.7838,49.9989,77.5766,98.5474,39.3855,76.482,99.2163,66.7484,110.21162,4675,13.5235,34.1691,96.212
1/22/15,78.1056,125.23,76.5582,123.4255,30.085,109.3075,38.5123,42.9082,113.0525,50.0084,78.56,100.0549,39.7758,76.5855,100.7695,67.3537,110.15681,4200,13.5313,34.7587,95.9164
1/23/15,77.8804,124.23,76.1436,125.1579,29.3,109.9768,38.2165,42.9082,112.9756,50.0652,78.56,99.5998,39.7932,76.5855,100.5959,66.8994,110.80541,4537.5,13.5391,34.5523,97.0464
1/26/15,78.5471,122.99,76.5196,124.7739,30.615,109.7925,38.2355,42.8813,114.0715,49.9895,79.0222,100.0169,39.9233,76.9394,100.9625,66.06,110.77801,4175,13.5783,34.8472,96.1424
1/27/15,78.5741,124.4,75.9026,124.9706,29.15,110.1417,38.0256,42.8005,113.5236,50.0368,78.1371,98.8413,39.7064,76.879,99.7373,66.75,110.86022,4337.5,13.5235,34.6997,96.8291
1/28/15,78.0426,123.42,74.7361,127.0307,26.63,110.5686,37.6056,42.8319,111.6009,50.1505,77.37,97.4949,39.2728,76.715,98.7629,66.39,111.61844,4125,13.32,34.5229,96.9247
1/29/15,78.3219,120.76,75.4302,126.1879,27.26,110.4424,37.6056,42.8274,113.1487,50.0652,78.324,98.4336,39.533,76.9912,99.6794,64.15,111.35352,3562.5,13.3021,34.5229,97.0551
1/30/15,76.6822,123.45,74.4777,128.4446,24.425,111.2476,36.5558,42.8095,110.6492,50.2452,77.1144,97.0872,39.1167,76.7754,98.705,65.45,112.27618,3425,13.3826,34.4049,97.142
2/2/15,76.475,122.42,75.2856,127.9558,25.935,111.17,37.2239,42.9244,111.6682,50.1892,77.4684,98.1871,39.3362,77.0743,99.6408,65.05,112.3817,3412.5,13.5078,34.1691,97.2371
2/3/15,77.1507,121.05,76.8378,125.2254,27.19,110.6559,37.9397,42.8974,113.6774,50.1513,78.442,99.7041,39.6663,77.5163,100.9142,64.77,111.4657,3687.5,13.6409,34.5229,97.7604
2/4/15,76.8264,121.58,76.404,125.4412,26.405,110.8887,37.7488,42.9244,113.2544,50.1323,78.265,99.3533,39.562,77.187,100.5669,65.09,111.62142,3325,13.5548,34.1396,96.9405
2/5/15,77.7633,121.79,77.3102,124.0525,27.31,110.4036,37.9779,43.1044,114.7253,50.1797,79.0645,100.4531,39.8487,77.6463,101.6281,65.091,111.26418,3100,13.6957,34.4344,97.4551
2/6/15,75.466,118.64,76.9824,121.8381,26.16,109.5306,37.3193,43.2034,114.6003,50.0186,78.6287,100.1497,39.7965,77.7069,101.0782,63.4,110.0917,3012.5,13.6643,34.1396,97.2022
2/9/15,74.9255,119.17,76.7125,121.6411,26.03,109.3366,37.2621,43.2664,113.687,50.028,78.0683,99.6472,39.6749,77.5163,100.6538,63.83,110.16498,3112.5,13.5,34.2575,97.2545
2/10/15,75.1687,118.47,77.4645,120.6652,27.005,108.9679,37.1666,43.3924,114.4176,50.047,79.3073,100.6711,39.9616,77.7849,101.9079,63.38,109.8627,3400,13.547,34.1101,96.5481
2/11/15,74.9435,117.07,77.3873,120.8904,26.815,108.7642,36.8899,43.3294,114.2542,50.047,79.5139,100.7185,39.8834,77.7589,102.1877,62.76,109.93598,3875,13.3659,34.1396,96.4609
2/12/15,75.8534,117.34,78.2164,120.487,28.505,108.5896,37.6915,43.4734,115.5616,50.0707,80.517,101.6951,40.1788,77.7503,103.2006,62.97,110.21994,3487.5,13.5171,34.4934,97.2284
2/13/15,75.3399,117.98,78.525,119.239,28.87,108.3665,38.1306,43.5543,116.2538,49.9901,80.694,102.1787,40.4567,77.8629,103.8084,63.73,109.78026,3712.5,13.6047,34.6113,97.4638
2/17/15,75.1507,116.01,78.7274,117.4281,28.78,107.8135,38.0447,43.5814,116.6191,49.9048,80.8218,102.3398,40.4828,77.8109,103.9338,62.18,109.26731,3700,13.6445,34.5818,97.2981
2/18/15,75.8624,116.34,78.8045,118.1318,28.975,108.2695,38.0351,43.4644,116.7441,50.028,81.0185,102.3967,40.4741,78.0796,104.1653,62.14,109.66118,3825,13.6047,34.5523,97.2632
2/19/15,74.2048,115.94,78.766,117.3437,29.695,108.1822,37.8729,43.6894,116.7537,49.9996,81.1857,102.3683,40.6218,77.8976,104.3197,61.98,109.64286,3912.5,13.5808,34.6408,96.9754
2/20/15,74.9345,115.28,79.1998,117.6908,30.71,108.1919,38.1306,43.6984,117.0709,49.9522,81.8643,102.9466,40.9171,78.1142,105.0625,61.56,109.80774,4387.5,13.7002,34.7587,97.2458
2/23/15,75.5471,115.43,79.1034,119.0514,30.56,108.3956,37.7393,43.6534,117.1863,50.0186,81.8348,102.9371,40.7086,78.1749,105.1204,61.74,110.1833,4025,13.5808,34.8766,97.115
2/24/15,74.0336,115.26,79.2471,120.6277,31.86,109.0552,38.2928,43.6984,117.3401,50.1229,81.7463,103.1742,40.8302,78.2529,105.1686,61.63,110.90694,4050,13.5649,34.7587,97.5685
2/25/15,74.0516,115.7,79.2384,121.1531,31.61,109.2396,38.2165,43.7524,117.4747,50.1134,81.8053,103.1363,40.7868,78.5129,105.294,62.2,111.0077,3937.5,13.6843,34.8472,98.0133
2/26/15,73.2318,116.07,78.9106,119.483,31.965,109.1619,38.226,43.7344,117.9073,49.9996,81.8544,103.0699,40.6826,78.4955,105.294,62.3,110.40314,3250,13.4773,34.7587,97.9086
2/27/15,73.8174,116.16,78.766,120.4963,32.165,109.8022,38.1974,43.8604,117.2632,50.0754,81.7364,102.7001,40.6218,78.5129,104.8985,62.5,110.66878,3300,13.5808,35.024,98.0743
3/2/15,74.2498,115.68,79.1516,118.2326,33.23,108.9,38.1401,43.8753,118.1188,50.047,82.4052,103.3354,40.8191,78.4982,105.7861,62.22,109.70201,3250,13.4136,35.024,97.7474
3/3/15,74.1057,115.47,78.8527,117.8001,32.49,109.0552,37.8395,43.9294,117.417,50.047,81.7266,102.9087,40.6537,78.2719,105.3809,62.03,109.63772,3287.5,13.5091,34.9356,97.9224
